game_date,home_team,away_team,home_starter,away_starter,actual_game_total,actual_f5_total,actual_f3_total,actual_f1_total,actual_home_win,game_pk
2024-08-15,MIL,LAD,TOBIAS MYERS,JACK FLAHERTY,10.0,6.0,6.0,3.0,True,745950
2024-08-15,DET,SEA,ALEX FAEDO,BRYCE MILLER,3.0,1.0,1.0,1.0,True,746437
2024-08-15,BAL,BOS,ZACH EFLIN,NICK PIVETTA,6.0,4.0,0.0,0.0,True,747002
2024-08-16,TEX,MIN,ANDREW HEANEY,SIMEON WOODS RICHARDSON,7.0,6.0,2.0,0.0,False,744974
2024-08-16,TB,AZ,RYAN PEPIOT,RYNE NELSON,9.0,3.0,2.0,2.0,True,745054
2024-08-16,STL,LAD,MILES MIKOLAS,JUSTIN WROBLESKI,13.0,6.0,5.0,0.0,False,745144
2024-08-16,PIT,SEA,PAUL SKENES,LOGAN GILBERT,8.0,5.0,0.0,0.0,True,745462
2024-08-16,PHI,WSH,AARON NOLA,PATRICK CORBIN,5.0,2.0,2.0,0.0,True,745542
2024-08-16,NYM,MIA,SEAN MANAEA,RODDERY MUÑOZ,10.0,10.0,1.0,1.0,True,745784
2024-08-16,MIL,CLE,AARON CIVALE,GAVIN WILLIAMS,8.0,5.0,4.0,3.0,True,745949
2024-08-16,LAA,ATL,JOSÉ SORIANO,SPENCER SCHWELLENBACH,5.0,4.0,0.0,0.0,True,746189
2024-08-16,HOU,CWS,SPENCER ARRIGHETTI,GARRETT CROCHET,9.0,5.0,4.0,0.0,False,746357
2024-08-16,DET,NYY,BEAU BRIESKE,GERRIT COLE,3.0,2.0,1.0,1.0,False,746438
2024-08-16,COL,SD,CAL QUANTRILL,MATT WALDRON,10.0,9.0,8.0,4.0,True,746518
2024-08-16,CIN,KC,NICK MARTÍNEZ,MICHAEL LORENZEN,8.0,1.0,0.0,0.0,False,746674
2024-08-16,CHC,TOR,KYLE HENDRICKS,YARIEL RODRÍGUEZ,11.0,6.0,2.0,2.0,True,746843
2024-08-16,BAL,BOS,CORBIN BURNES,BRENNAN BERNARDINO,22.0,14.0,8.0,2.0,False,747001
2024-08-17,TEX,MIN,NATHAN EOVALDI,DAVID FESTA,7.0,3.0,1.0,0.0,False,744977
2024-08-17,TB,AZ,JEFFREY SPRINGS,ZAC GALLEN,7.0,5.0,4.0,2.0,True,745049
2024-08-17,STL,LAD,ANDRE PALLANTE,BOBBY MILLER,7.0,6.0,4.0,2.0,True,745140
2024-08-17,PIT,SEA,BAILEY FALTER,LUIS CASTILLO,9.0,5.0,2.0,1.0,True,745463
2024-08-17,PHI,WSH,CRISTOPHER SÁNCHEZ,MACKENZIE GORE,6.0,2.0,0.0,0.0,True,745537
2024-08-17,ATH,SF,OSVALDO BIDO,HAYDEN BIRDSONG,2.0,1.0,0.0,0.0,True,745626
2024-08-17,NYM,MIA,LUIS SEVERINO,MAX MEYER,4.0,4.0,3.0,1.0,True,745785
2024-08-17,MIL,CLE,FREDDY PERALTA,TANNER BIBEE,3.0,3.0,1.0,1.0,True,745952
2024-08-17,LAA,ATL,GRIFFIN CANNING,CHRIS SALE,14.0,9.0,4.0,3.0,False,746190
2024-08-17,HOU,CWS,HUNTER BROWN,CHRIS FLEXEN,7.0,5.0,4.0,1.0,True,746355
2024-08-17,DET,NYY,KEIDER MONTERO,CARLOS RODÓN,4.0,4.0,4.0,1.0,True,746434
2024-08-17,COL,SD,KYLE FREELAND,DYLAN CEASE,11.0,5.0,2.0,0.0,False,746515
2024-08-17,CIN,KC,NICK LODOLO,MICHAEL WACHA,14.0,13.0,10.0,1.0,False,746675
2024-08-17,CHC,TOR,JUSTIN STEELE,CHRIS BASSITT,5.0,3.0,1.0,1.0,True,746841
2024-08-17,BAL,BOS,CADE POVICH,BRAYAN BELLO,6.0,0.0,0.0,0.0,False,746997
2024-08-18,TEX,MIN,TYLER MAHLE,PABLO LÓPEZ,11.0,4.0,4.0,3.0,True,744975
2024-08-18,TB,AZ,DREW RASMUSSEN,MERRILL KELLY,15.0,5.0,2.0,0.0,True,745051
2024-08-18,STL,LAD,SONNY GRAY,CLAYTON KERSHAW,3.0,2.0,0.0,0.0,False,745139
2024-08-18,PIT,SEA,JAKE WOODFORD,GEORGE KIRBY,13.0,8.0,4.0,2.0,False,745464
2024-08-18,PHI,WSH,TAIJUAN WALKER,JAKE IRVIN,10.0,5.0,2.0,1.0,False,745539
2024-08-18,ATH,SF,JP SEARS,BLAKE SNELL,6.0,0.0,0.0,0.0,False,745621
2024-08-18,NYM,MIA,PAUL BLACKBURN,VALENTE BELLOZO,5.0,2.0,1.0,0.0,False,745786
2024-08-18,MIL,CLE,COLIN REA,BEN LIVELY,2.0,2.0,2.0,1.0,True,745948
2024-08-18,LAA,ATL,JACK KOCHANOWICZ,CHARLIE MORTON,4.0,3.0,1.0,1.0,False,746186
2024-08-18,HOU,CWS,FRAMBER VALDEZ,KY BUSH,2.0,0.0,0.0,0.0,True,746359
2024-08-18,DET,NYY,TARIK SKUBAL,MARCUS STROMAN,5.0,0.0,0.0,0.0,True,746431
2024-08-18,COL,SD,BRADLEY BLALOCK,JOE MUSGROVE,5.0,2.0,1.0,0.0,True,746516
2024-08-18,CIN,KC,ANDREW ABBOTT,BRADY SINGER,9.0,4.0,2.0,0.0,False,746676
2024-08-18,CHC,TOR,SHOTA IMANAGA,BOWDEN FRANCIS,1.0,1.0,1.0,0.0,False,746838
2024-08-18,BAL,BOS,ALBERT SUÁREZ,KUTTER CRAWFORD,6.0,1.0,0.0,0.0,True,746999
2024-08-19,TOR,CIN,KEVIN GAUSMAN,JULIAN AGUIAR,9.0,4.0,3.0,1.0,False,744898
2024-08-19,TEX,PIT,DANE DUNNING,LUIS ORTIZ,7.0,7.0,4.0,1.0,True,744976
2024-08-19,SF,CWS,KYLE HARRISON,JONATHAN CANNON,8.0,5.0,0.0,0.0,True,745294
2024-08-19,SD,MIN,MIKE KING,ZEBBY MATTHEWS,8.0,7.0,7.0,3.0,True,745380
2024-08-19,ATH,TB,JOE BOYLE,TAJ BRADLEY,3.0,3.0,2.0,2.0,True,745620
2024-08-19,NYM,BAL,DAVID PETERSON,TREVOR ROGERS,7.0,4.0,2.0,2.0,True,745780
2024-08-19,MIA,AZ,ADAM OLLER,BRANDON PFAADT,15.0,7.0,5.0,0.0,False,746027
2024-08-19,LAD,SEA,GAVIN STONE,BRYAN WOO,3.0,0.0,0.0,0.0,True,746109
2024-08-19,KC,LAA,SETH LUGO,CARSON FULMER,8.0,3.0,1.0,0.0,True,746270
2024-08-19,HOU,BOS,YUSEI KIKUCHI,TANNER HOUCK,9.0,4.0,2.0,2.0,True,746351
2024-08-20,WSH,COL,DJ HERZ,AUSTIN GOMBER,4.0,1.0,1.0,1.0,False,744814
2024-08-20,TOR,CIN,JOSÉ BERRÍOS,CARSON SPIERS,13.0,11.0,7.0,1.0,True,744896
2024-08-20,TEX,PIT,CODY BRADFORD,MITCH KELLER,4.0,3.0,0.0,0.0,False,744978
2024-08-20,STL,MIL,ERICK FEDDE,FRANKIE MONTAS,5.0,2.0,1.0,0.0,False,745136
2024-08-20,SF,CWS,ROBBIE RAY,DAVIS MARTIN,5.0,4.0,3.0,0.0,True,745295
2024-08-20,SD,MIN,MARTÍN PÉREZ,BAILEY OBER,12.0,4.0,1.0,0.0,True,745374
2024-08-20,ATH,TB,JOEY ESTES,SHANE BAZ,1.0,0.0,0.0,0.0,False,745624
2024-08-20,NYY,CLE,LUIS GIL,MATT BOYD,14.0,6.0,4.0,2.0,False,745707
2024-08-20,NYM,BAL,JOSE QUINTANA,DEAN KREMER,14.0,8.0,4.0,2.0,False,745782
2024-08-20,MIA,AZ,EDWARD CABRERA,EDUARDO RODRÍGUEZ,4.0,3.0,1.0,1.0,False,746029
2024-08-20,LAD,SEA,WALKER BUEHLER,BRYCE MILLER,9.0,5.0,3.0,2.0,True,746107
2024-08-20,KC,LAA,COLE RAGANS,TYLER ANDERSON,14.0,4.0,0.0,0.0,False,746266
2024-08-20,HOU,BOS,RONEL BLANCO,NICK PIVETTA,11.0,10.0,7.0,6.0,False,746349
2024-08-20,CHC,DET,JAVIER ASSAD,ALEX FAEDO,4.0,3.0,1.0,0.0,True,746839
2024-08-20,ATL,PHI,REYNALDO LÓPEZ,ZACK WHEELER,4.0,2.0,1.0,0.0,True,747083
2024-08-21,WSH,COL,MITCHELL PARKER,TANNER GORDON,7.0,5.0,5.0,0.0,True,744812
2024-08-21,TOR,CIN,YARIEL RODRÍGUEZ,NICK MARTÍNEZ,18.0,13.0,6.0,3.0,False,744893
2024-08-21,TEX,PIT,ANDREW HEANEY,DOMINGO GERMÁN,1.0,0.0,0.0,0.0,True,744973
2024-08-21,STL,MIL,KYLE GIBSON,TOBIAS MYERS,16.0,3.0,0.0,0.0,True,745138
2024-08-21,SF,CWS,LOGAN WEBB,GARRETT CROCHET,8.0,4.0,1.0,1.0,False,745297
2024-08-21,SD,MIN,MATT WALDRON,SIMEON WOODS RICHARDSON,15.0,11.0,1.0,0.0,False,745375
2024-08-21,ATH,TB,MITCH SPENCE,RYAN PEPIOT,6.0,3.0,1.0,1.0,False,745622
2024-08-21,NYY,CLE,NÉSTOR CORTÉS,JOEY CANTILLO,9.0,7.0,4.0,2.0,True,745704
2024-08-21,NYM,BAL,SEAN MANAEA,COLE IRVIN,7.0,2.0,1.0,0.0,True,745781
2024-08-21,MIA,AZ,RODDERY MUÑOZ,JORDAN MONTGOMERY,18.0,9.0,5.0,3.0,False,746028
2024-08-21,LAD,SEA,JACK FLAHERTY,LOGAN GILBERT,12.0,9.0,3.0,0.0,True,746110
2024-08-21,KC,LAA,MICHAEL LORENZEN,JOHNNY CUETO,3.0,2.0,2.0,0.0,True,746267
2024-08-21,HOU,BOS,JUSTIN VERLANDER,COOPER CRISWELL,5.0,3.0,3.0,2.0,False,746350
2024-08-21,CHC,DET,JAMESON TAILLON,BEAU BRIESKE,10.0,6.0,4.0,0.0,False,746837
2024-08-21,ATL,PHI,MAX FRIED,AARON NOLA,5.0,2.0,0.0,0.0,False,747084
2024-08-22,WSH,COL,PATRICK CORBIN,CAL QUANTRILL,11.0,2.0,2.0,0.0,True,744815
2024-08-22,TOR,LAA,RYAN BURR,BROCK BURKE,8.0,5.0,5.0,0.0,True,744894
2024-08-22,STL,MIL,MILES MIKOLAS,FREDDY PERALTA,3.0,0.0,0.0,0.0,True,745137
2024-08-22,SD,NYM,DYLAN CEASE,LUIS SEVERINO,11.0,4.0,1.0,1.0,False,745379
2024-08-22,PIT,CIN,PAUL SKENES,NICK LODOLO,7.0,6.0,0.0,0.0,True,745465
2024-08-22,ATH,TB,OSVALDO BIDO,JEFFREY SPRINGS,4.0,4.0,3.0,0.0,True,745623
2024-08-22,NYY,CLE,GERRIT COLE,GAVIN WILLIAMS,6.0,5.0,0.0,0.0,True,745705
2024-08-22,CHC,DET,JUSTIN STEELE,TYLER HOLTON,12.0,6.0,5.0,0.0,True,746836
2024-08-22,BAL,HOU,CORBIN BURNES,SPENCER ARRIGHETTI,6.0,2.0,0.0,0.0,False,746998
2024-08-22,ATL,PHI,SPENCER SCHWELLENBACH,CRISTOPHER SÁNCHEZ,5.0,3.0,3.0,1.0,True,747082
2024-08-23,TOR,LAA,CHRIS BASSITT,JACK KOCHANOWICZ,9.0,6.0,4.0,0.0,True,744889
2024-08-23,SEA,SF,LUIS CASTILLO,HAYDEN BIRDSONG,11.0,4.0,1.0,1.0,True,745217
2024-08-23,SD,NYM,JOE MUSGROVE,PAUL BLACKBURN,7.0,6.0,6.0,1.0,True,745378
2024-08-23,PIT,CIN,BAILEY FALTER,BUCK FARMER,11.0,9.0,1.0,1.0,True,745460
2024-08-23,ATH,MIL,JP SEARS,AARON CIVALE,14.0,10.0,6.0,1.0,False,745625
2024-08-23,NYY,COL,CARLOS RODÓN,KYLE FREELAND,3.0,2.0,0.0,0.0,True,745702
2024-08-23,MIN,STL,DAVID FESTA,ANDRE PALLANTE,7.0,4.0,2.0,0.0,False,745870
2024-08-23,MIA,CHC,MAX MEYER,KYLE HENDRICKS,9.0,6.0,5.0,0.0,False,746024
2024-08-23,LAD,TB,BOBBY MILLER,TYLER ALEXANDER,10.0,6.0,3.0,1.0,True,746111
2024-08-23,KC,PHI,MICHAEL WACHA,TAIJUAN WALKER,11.0,9.0,7.0,1.0,True,746268
2024-08-23,CLE,TEX,TANNER BIBEE,NATHAN EOVALDI,8.0,7.0,6.0,0.0,False,746597
2024-08-23,CWS,DET,CHRIS FLEXEN,KEIDER MONTERO,7.0,4.0,3.0,1.0,False,746758
2024-08-23,BOS,AZ,BRAYAN BELLO,RYNE NELSON,14.0,3.0,3.0,3.0,False,746920
2024-08-23,BAL,HOU,CADE POVICH,HUNTER BROWN,12.0,6.0,6.0,0.0,True,746995
2024-08-23,ATL,WSH,CHRIS SALE,MACKENZIE GORE,5.0,3.0,1.0,1.0,True,747080
2024-08-24,TOR,LAA,BOWDEN FRANCIS,CARSON FULMER,4.0,2.0,2.0,2.0,True,744890
2024-08-24,SEA,SF,GEORGE KIRBY,BLAKE SNELL,7.0,5.0,4.0,1.0,False,745218
2024-08-24,SD,NYM,MIKE KING,DAVID PETERSON,8.0,6.0,1.0,1.0,False,745377
2024-08-24,PIT,CIN,JAKE WOODFORD,JULIAN AGUIAR,12.0,10.0,6.0,4.0,False,745457
2024-08-24,ATH,MIL,JOE BOYLE,COLIN REA,14.0,6.0,4.0,1.0,False,745617
2024-08-24,NYY,COL,WILL WARREN,BRADLEY BLALOCK,11.0,9.0,7.0,1.0,False,745703
2024-08-24,MIN,STL,PABLO LÓPEZ,SONNY GRAY,6.0,5.0,4.0,0.0,True,745868
2024-08-24,MIA,CHC,VALENTE BELLOZO,SHOTA IMANAGA,16.0,9.0,3.0,1.0,False,746022
2024-08-24,LAD,TB,CLAYTON KERSHAW,TAJ BRADLEY,17.0,11.0,4.0,4.0,False,746108
2024-08-24,KC,PHI,BRADY SINGER,RANGER SUÁREZ,13.0,3.0,1.0,0.0,False,746271
2024-08-24,CLE,TEX,BEN LIVELY,JON GRAY,18.0,10.0,9.0,2.0,True,746599
2024-08-24,CWS,DET,KY BUSH,TARIK SKUBAL,17.0,12.0,8.0,1.0,False,746756
2024-08-24,BOS,AZ,KUTTER CRAWFORD,ZAC GALLEN,5.0,2.0,0.0,0.0,False,746917
2024-08-24,BAL,HOU,ALBERT SUÁREZ,FRAMBER VALDEZ,5.0,1.0,1.0,1.0,True,746996
2024-08-24,ATL,WSH,CHARLIE MORTON,JAKE IRVIN,6.0,3.0,2.0,0.0,True,747077
2024-08-25,TOR,LAA,KEVIN GAUSMAN,TYLER ANDERSON,10.0,3.0,1.0,0.0,True,744892
2024-08-25,SEA,SF,BRYAN WOO,ROBBIE RAY,7.0,4.0,3.0,3.0,True,745212
2024-08-25,SD,NYM,MARTÍN PÉREZ,JOSE QUINTANA,5.0,1.0,0.0,0.0,True,745376
2024-08-25,PIT,CIN,LUIS ORTIZ,NICK MARTÍNEZ,7.0,2.0,2.0,1.0,True,745459
2024-08-25,ATH,MIL,JOEY ESTES,FRANKIE MONTAS,7.0,6.0,2.0,0.0,True,745618
2024-08-25,NYY,COL,MARCUS STROMAN,AUSTIN GOMBER,13.0,7.0,5.0,3.0,True,745706
2024-08-25,MIN,STL,ZEBBY MATTHEWS,ERICK FEDDE,5.0,2.0,1.0,1.0,False,745863
2024-08-25,MIA,CHC,ADAM OLLER,JAVIER ASSAD,9.0,4.0,4.0,2.0,True,746023
2024-08-25,LAD,TB,GAVIN STONE,JACOB LOPEZ,4.0,1.0,0.0,0.0,True,746106
2024-08-25,KC,PHI,SETH LUGO,KOLBY ALLARD,14.0,5.0,3.0,0.0,False,746263
2024-08-25,CLE,TEX,MATT BOYD,CODY BRADFORD,6.0,3.0,2.0,1.0,True,746595
2024-08-25,CWS,DET,JONATHAN CANNON,BEAU BRIESKE,13.0,8.0,4.0,2.0,False,746754
2024-08-25,BOS,AZ,TANNER HOUCK,MERRILL KELLY,12.0,7.0,1.0,1.0,False,746918
2024-08-25,BAL,HOU,DEAN KREMER,YUSEI KIKUCHI,9.0,6.0,0.0,0.0,False,746994
2024-08-25,ATL,WSH,REYNALDO LÓPEZ,DJ HERZ,6.0,1.0,1.0,1.0,False,747078
2024-08-26,WSH,NYY,MITCHELL PARKER,NÉSTOR CORTÉS,7.0,2.0,1.0,1.0,False,744813
2024-08-26,STL,SD,KYLE GIBSON,RANDY VÁSQUEZ,11.0,9.0,5.0,2.0,False,745133
2024-08-26,SEA,TB,BRYCE MILLER,RYAN PEPIOT,6.0,6.0,5.0,0.0,True,745215
2024-08-26,PIT,CHC,MITCH KELLER,JAMESON TAILLON,26.0,5.0,5.0,0.0,False,745458
2024-08-26,PHI,HOU,ZACK WHEELER,RONEL BLANCO,5.0,3.0,0.0,0.0,True,745538
2024-08-26,MIN,ATL,BAILEY OBER,MAX FRIED,16.0,12.0,10.0,5.0,False,745865
2024-08-26,COL,MIA,RYAN FELTNER,EDWARD CABRERA,5.0,4.0,0.0,0.0,True,746513
2024-08-26,CLE,KC,LOGAN ALLEN,ALEC MARSH,13.0,9.0,5.0,3.0,False,746596
2024-08-26,CLE,KC,NICK SANDLIN,COLE RAGANS,7.0,5.0,2.0,0.0,False,746628
2024-08-26,CWS,DET,DAVIS MARTIN,TY MADDEN,9.0,3.0,2.0,1.0,False,746753
2024-08-26,BOS,TOR,ZACK KELLY,JOSÉ BERRÍOS,10.0,6.0,1.0,0.0,False,746915
2024-08-27,WSH,NYY,PATRICK CORBIN,GERRIT COLE,6.0,3.0,1.0,0.0,True,744811
2024-08-27,STL,SD,MILES MIKOLAS,DYLAN CEASE,12.0,9.0,6.0,2.0,False,745132
2024-08-27,SEA,TB,LOGAN GILBERT,JEFFREY SPRINGS,5.0,0.0,0.0,0.0,False,745213
2024-08-27,PIT,CHC,JARED JONES,JUSTIN STEELE,14.0,11.0,2.0,2.0,False,745461
2024-08-27,PHI,HOU,AARON NOLA,JUSTIN VERLANDER,5.0,4.0,4.0,0.0,True,745540
2024-08-27,MIN,ATL,SIMEON WOODS RICHARDSON,SPENCER SCHWELLENBACH,14.0,4.0,2.0,0.0,False,745864
2024-08-27,MIL,SF,TOBIAS MYERS,LOGAN WEBB,9.0,5.0,3.0,0.0,False,745946
2024-08-27,LAD,BAL,JACK FLAHERTY,COLE IRVIN,5.0,5.0,3.0,0.0,False,746105
2024-08-27,DET,LAA,BRANT HURTER,JOHNNY CUETO,8.0,5.0,1.0,1.0,True,746429
2024-08-27,COL,MIA,CAL QUANTRILL,RODDERY MUÑOZ,17.0,8.0,7.0,4.0,False,746510
2024-08-27,CLE,KC,GAVIN WILLIAMS,MICHAEL LORENZEN,7.0,3.0,2.0,0.0,False,746594
2024-08-27,CIN,ATH,JAKOB JUNIS,MITCH SPENCE,9.0,1.0,0.0,0.0,False,746671
2024-08-27,CWS,TEX,GARRETT CROCHET,ANDREW HEANEY,4.0,2.0,2.0,1.0,False,746755
2024-08-27,BOS,TOR,COOPER CRISWELL,YARIEL RODRÍGUEZ,9.0,7.0,4.0,3.0,True,746916
2024-08-27,AZ,NYM,BRANDON PFAADT,SEAN MANAEA,11.0,8.0,2.0,0.0,False,747162
2024-08-28,WSH,NYY,MACKENZIE GORE,CARLOS RODÓN,7.0,7.0,5.0,2.0,True,744809
2024-08-28,STL,SD,ANDRE PALLANTE,JOE MUSGROVE,7.0,5.0,2.0,2.0,True,745134
2024-08-28,SEA,TB,LUIS CASTILLO,DREW RASMUSSEN,8.0,6.0,2.0,0.0,True,745211
2024-08-28,PIT,CHC,PAUL SKENES,KYLE HENDRICKS,24.0,13.0,9.0,2.0,False,745452
2024-08-28,PHI,HOU,TAIJUAN WALKER,SPENCER ARRIGHETTI,10.0,6.0,1.0,1.0,False,745541
2024-08-28,MIN,ATL,DAVID FESTA,CHRIS SALE,6.0,1.0,1.0,1.0,False,745866
2024-08-28,MIL,SF,FREDDY PERALTA,KYLE HARRISON,8.0,5.0,0.0,0.0,True,745943
2024-08-28,LAD,BAL,WALKER BUEHLER,CORBIN BURNES,10.0,10.0,8.0,1.0,True,746103
2024-08-28,DET,LAA,MASON ENGLERT,GRIFFIN CANNING,5.0,3.0,3.0,0.0,True,746430
2024-08-28,COL,MIA,KYLE FREELAND,MAX MEYER,10.0,5.0,3.0,0.0,True,746512
2024-08-28,CLE,KC,TANNER BIBEE,MICHAEL WACHA,12.0,5.0,4.0,3.0,True,746589
2024-08-28,CIN,ATH,FERNANDO CRUZ,OSVALDO BIDO,15.0,2.0,1.0,1.0,False,746672
2024-08-28,CWS,TEX,MATT FOSTER,JACK LEITER,7.0,6.0,2.0,2.0,False,746752
2024-08-28,BOS,TOR,BRAYAN BELLO,CHRIS BASSITT,3.0,1.0,1.0,1.0,True,746913
2024-08-28,AZ,NYM,EDUARDO RODRÍGUEZ,LUIS SEVERINO,13.0,8.0,3.0,0.0,True,747161
2024-08-29,STL,SD,SONNY GRAY,MIKE KING,5.0,3.0,2.0,0.0,True,745135
2024-08-29,PHI,ATL,CRISTOPHER SÁNCHEZ,CHARLIE MORTON,9.0,3.0,3.0,0.0,True,745531
2024-08-29,MIL,SF,AARON CIVALE,HAYDEN BIRDSONG,6.0,6.0,3.0,0.0,True,745945
2024-08-29,LAD,BAL,BOBBY MILLER,CADE POVICH,9.0,8.0,1.0,0.0,True,746102
2024-08-29,HOU,KC,HUNTER BROWN,BRADY SINGER,9.0,2.0,0.0,0.0,True,746352
2024-08-29,DET,LAA,KEIDER MONTERO,JACK KOCHANOWICZ,3.0,3.0,0.0,0.0,False,746432
2024-08-29,COL,MIA,BRADLEY BLALOCK,VALENTE BELLOZO,20.0,14.0,4.0,0.0,False,746514
2024-08-29,CIN,ATH,JULIAN AGUIAR,J. T. GINN,19.0,10.0,5.0,2.0,True,746670
2024-08-29,CWS,TEX,NICK NASTRINI,NATHAN EOVALDI,3.0,1.0,0.0,0.0,False,746748
2024-08-29,BOS,TOR,KUTTER CRAWFORD,BOWDEN FRANCIS,2.0,1.0,1.0,0.0,False,746914
2024-08-29,AZ,NYM,RYNE NELSON,DAVID PETERSON,5.0,3.0,3.0,0.0,False,747159
2024-08-30,WSH,CHC,JAKE IRVIN,SHOTA IMANAGA,13.0,10.0,10.0,2.0,False,744810
2024-08-30,TEX,ATH,JON GRAY,JP SEARS,11.0,5.0,5.0,1.0,False,744969
2024-08-30,TB,SD,TAJ BRADLEY,MARTÍN PÉREZ,18.0,14.0,12.0,3.0,False,745052
2024-08-30,SF,MIA,BLAKE SNELL,ADAM OLLER,4.0,0.0,0.0,0.0,True,745299
2024-08-30,PHI,ATL,RANGER SUÁREZ,REYNALDO LÓPEZ,9.0,5.0,2.0,0.0,False,745533
2024-08-30,NYY,STL,MARCUS STROMAN,ERICK FEDDE,9.0,6.0,6.0,0.0,True,745700
2024-08-30,MIN,TOR,PABLO LÓPEZ,KEVIN GAUSMAN,2.0,2.0,0.0,0.0,True,745862
2024-08-30,LAA,SEA,SAM ALDEGHERI,GEORGE KIRBY,14.0,11.0,7.0,7.0,False,746184
2024-08-30,HOU,KC,FRAMBER VALDEZ,SETH LUGO,5.0,1.0,1.0,0.0,True,746353
2024-08-30,DET,BOS,CASEY MIZE,TANNER HOUCK,12.0,3.0,2.0,1.0,False,746433
2024-08-30,COL,BAL,AUSTIN GOMBER,ALBERT SUÁREZ,8.0,5.0,3.0,0.0,False,746511
2024-08-30,CLE,PIT,BEN LIVELY,BAILEY FALTER,18.0,14.0,2.0,2.0,True,746593
2024-08-30,CIN,MIL,RHETT LOWDER,DL HALL,14.0,1.0,0.0,0.0,False,746665
2024-08-30,CIN,MIL,NICK MARTÍNEZ,COLIN REA,9.0,8.0,4.0,1.0,False,746730
2024-08-30,CWS,NYM,JONATHAN CANNON,TYLOR MEGILL,6.0,5.0,5.0,1.0,False,746749
2024-08-30,AZ,LAD,ZAC GALLEN,CLAYTON KERSHAW,19.0,10.0,10.0,4.0,False,747156
2024-08-31,WSH,CHC,DJ HERZ,JAVIER ASSAD,8.0,7.0,1.0,0.0,False,744808
2024-08-31,TEX,ATH,CODY BRADFORD,JOEY ESTES,5.0,3.0,2.0,0.0,True,744971
2024-08-31,TB,SD,SHANE BAZ,RANDY VÁSQUEZ,15.0,11.0,7.0,3.0,True,745050
2024-08-31,SF,MIA,MASON BLACK,EDWARD CABRERA,7.0,3.0,2.0,0.0,False,745296
2024-08-31,PHI,ATL,ZACK WHEELER,MAX FRIED,3.0,1.0,1.0,0.0,True,745532
2024-08-31,NYY,STL,WILL WARREN,KYLE GIBSON,11.0,5.0,5.0,0.0,False,745699
2024-08-31,MIN,TOR,ZEBBY MATTHEWS,JOSÉ BERRÍOS,15.0,11.0,11.0,7.0,False,745859
2024-08-31,LAA,SEA,TYLER ANDERSON,BRYAN WOO,9.0,5.0,2.0,0.0,True,746182
2024-08-31,HOU,KC,YUSEI KIKUCHI,COLE RAGANS,7.0,0.0,0.0,0.0,True,746348
2024-08-31,DET,BOS,TARIK SKUBAL,NICK PIVETTA,3.0,3.0,3.0,1.0,True,746424
2024-08-31,COL,BAL,RYAN FELTNER,DEAN KREMER,12.0,10.0,3.0,0.0,True,746507
2024-08-31,CLE,PIT,MATT BOYD,LUIS ORTIZ,3.0,1.0,0.0,0.0,False,746590
2024-08-31,CIN,MIL,FERNANDO CRUZ,FRANKIE MONTAS,9.0,5.0,3.0,0.0,False,746667
2024-08-31,CWS,NYM,DAVIS MARTIN,JOSE QUINTANA,8.0,6.0,6.0,3.0,False,746751
2024-08-31,AZ,LAD,MERRILL KELLY,GAVIN STONE,14.0,11.0,10.0,7.0,False,747158
2024-09-01,WSH,CHC,MITCHELL PARKER,JORDAN WICKS,15.0,5.0,4.0,0.0,False,744806
2024-09-01,TEX,ATH,WALTER PENNINGTON,MITCH SPENCE,10.0,3.0,2.0,1.0,True,744970
2024-09-01,TB,SD,RYAN PEPIOT,DYLAN CEASE,7.0,3.0,0.0,0.0,False,745048
2024-09-01,SF,MIA,LOGAN WEBB,DARREN MCCAUGHAN,12.0,9.0,2.0,1.0,False,745292
2024-09-01,PHI,ATL,AARON NOLA,SPENCER SCHWELLENBACH,5.0,2.0,1.0,0.0,True,745536
2024-09-01,NYY,STL,NÉSTOR CORTÉS,MILES MIKOLAS,21.0,12.0,3.0,0.0,False,745701
2024-09-01,MIN,TOR,BAILEY OBER,YARIEL RODRÍGUEZ,7.0,1.0,1.0,1.0,True,745861
2024-09-01,LAA,SEA,CADEN DANA,BRYCE MILLER,5.0,5.0,3.0,1.0,True,746183
2024-09-01,HOU,KC,RONEL BLANCO,ALEC MARSH,9.0,3.0,0.0,0.0,True,746347
2024-09-01,DET,BOS,BEAU BRIESKE,COOPER CRISWELL,5.0,3.0,0.0,0.0,True,746426
2024-09-01,COL,BAL,TY BLACH,ZACH EFLIN,7.0,5.0,1.0,1.0,False,746505
2024-09-01,CLE,PIT,ALEX COBB,MITCH KELLER,7.0,3.0,2.0,2.0,True,746592
2024-09-01,CIN,MIL,BRANDON WILLIAMSON,TOBIAS MYERS,7.0,6.0,3.0,0.0,True,746669
2024-09-01,CWS,NYM,GARRETT CROCHET,SEAN MANAEA,2.0,1.0,0.0,0.0,False,746750
2024-09-01,AZ,LAD,BRANDON PFAADT,JUSTIN WROBLESKI,17.0,10.0,9.0,0.0,True,747157
2024-09-02,TEX,NYY,JACK LEITER,GERRIT COLE,12.0,3.0,3.0,0.0,False,744972
2024-09-02,TB,MIN,ZACK LITTELL,SIMEON WOODS RICHARDSON,9.0,7.0,7.0,3.0,False,745046
2024-09-02,SD,DET,JOE MUSGROVE,TYLER HOLTON,3.0,1.0,1.0,0.0,True,745373
